1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Indicator Name
3749265014.69971,4118647627.04746,4310163796.72407,4630827383.45233,5204955900.88198,5929231415.37169,6561108777.82444,7464510709.7858,8041999160.0168,8683116337.67325,10027509449.811,10665896682.0664,9415016359.56604,6383429490.21091,8899191919.19192,11230606060.6061,13168080808.0808,15126060606.0606,17811515151.5152,19688383838.3838,23654444444.4444,28100606060.6061,30725971563.981,28691889763.7795,31151825467.4978,31144920844.3272,31899070055.7967,33351529274.6869,38472742808.3167,40171018229.0715,40010423970.4576,45625234697.7094,48884606848.1265,51809949334.2396,52293456906.2665,60636022422.6176,63320122807.1223,62433300338.0941,62191955814.3478,62973855718.8874,82017743416.2841,79484403984.8849,79904985384.8652,91760542940.0717,107759683863.123,120055291992.938,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177165635077.065,213587413183.996,224383620829.57,231218567178.979,244360888750.807,270556131701.171,278654637737.69,304567253219.097,314567541558.339,278221906022.841,263686552686.208,GDP (current US$)
537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440300000.0,34686200000.0,40429700000.0,45599900000.0,49921400000.0,54091800000.0,57907700000.0,62202700000.0,64928300000.0,66787900000.0,52938100000.0,GDP (current US$)
2571908062.07692,2899654840.36567,3286773187.87687,3600957771.15299,4356913870.23507,5166861068.42164,6113607728.15672,6204253758.57616,5736083835.22481,6420909789.63824,7432223176.77261,8289582883.50129,9189413409.01292,10994381894.7984,13858441211.2196,16877163792.1284,15947709379.6507,14620386673.8544,12495779622.071,15962459447.2168,18134029179.6393,21649137620.3055,21793496819.3379,17345624453.6916,17599660054.286,16548827018.2872,15244232957.8759,20702298396.9717,15439408447.2288,22499559086.0343,26410386669.3609,34341465998.2003,35966302303.263,34832077220.8537,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201175469114.327,200789362451.567,189805300841.603,191895943823.887,211007207483.515,222574697255.522,228470919605.669,202014363787.233,GDP (current US$)
6684568805.0688,7256966966.22556,4399827767.96704,4875309866.34017,5271404668.36735,5784398976.9821,6371459304.41018,6809134235.54298,7591603053.43511,8408229699.14295,6687204834.3687,7408305735.65309,8017468688.2004,10082885603.0668,13781139969.6519,14893969287.6557,17097563270.2982,19648106122.0079,22706155475.3048,27502168726.9573,32450541843.0652,35646416952.5425,37140163934.4262,33212180658.1659,31408492876.691,30734335448.9905,29868339080.8263,33195933429.6008,37885440418.6834,42575183905.5606,44311593755.7845,45417561302.2497,52976344928.9564,54368083953.1119,64084460124.4644,74119987244.5011,82848140618.0266,82344260570.6685,72207028767.7598,82995145792.9341,83670261708.0014,78921079687.8769,84307291973.8158,87039145965.2826,95002028504.6904,107419961717.693,127652859201.041,155980378253.634,181006700916.928,176131709174.763,208368726861.407,234216930369.796,261920509950.555,283902728260.716,297483247101.038,306446140628.709,318626761492.867,328480867142.69,346842094174.513,376823278560.849,361489354350.0,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,65334841.0604347,91679279.03225805,146297500.0,156907900.0,163184900.0,153963200.0,165186200.0,190452900.0,192382400.0,198897700.0,198283900.0,187522800.0,185943000.0,196911100.0,212397800.0,221117200.0,241669800.0,280457700.0,295065400.0,286106800.0,280435700.0,268354900.0,6.98855997075241,GDP (current US$)
230496032.981216,244832035.032526,261184037.372302,275968039.487715,305312043.68649,344159480.344943,390973233.284802,441706910.068317,485160824.280435,551237316.608803,645537126.217942,717716130.493883,858802035.928144,1299105240.73285,1467346059.99713,1356591176.85561,1511856584.25833,1640763204.44781,1947947524.33347,2293621944.36639,2545983007.89984,2498068350.66865,2368584969.53284,2562492524.81761,2552526263.0759,2423373088.07358,2648033765.69899,3143848331.31402,3655979702.45646,3546460176.99115,3219730364.99623,3787394957.98319,4377980510.05598,4974550286.18152,5502786069.65174,4636057476.42568,5155311077.38998,4936615298.79367,3789443014.61662,3477038204.01733,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8355006706.57899,9545177014.1301,11670840931.8173,11619637798.991,14250755231.1257,17984910501.8979,21295659243.6168,21261432791.2675,23210682538.3928,21723531173.2409,20759069103.0961,22742613553.6879,24109509852.7402,24829107011.0701,23591523025.2864,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,65977749036.9844,85500935934.9901,94337050693.2727,96045645026.178,110803391516.698,142292783505.155,160193242090.427,159357789772.207,174685791563.561,170031005016.259,172219461126.067,190905493539.168,199072058823.529,217827260805.842,255110181539.808,306144336269.51,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,521016262734.924,542477096211.761,477811911394.084,472630364208.177,526508877305.321,587408980271.71,595862086928.211,594164690894.936,GDP (current US$)
20951544748.0569,21546817734.2961,23587218352.4159,27488662211.9429,25607056503.3409,28861405674.8629,31699952533.3306,29930459966.888,31546663898.214,35728789857.1557,43705647335.0847,42719691252.4473,49694109355.7368,61042750479.8775,86572444913.6941,98904272487.5244,115994705986.04,128349182020.627,142952715727.657,180430210494.82,220714584897.811,309025651336.986,290152995652.429,231378304075.932,211076938737.434,218420763394.73,212064917260.528,234330701651.246,237789332876.344,233212405272.401,370281059113.048,166845612583.938,159612257447.789,142104833147.063,134377553618.589,172723721947.443,185570788104.643,204791981087.46,211203444666.54,231806144233.427,270787378668.46,255989031140.178,293685724768.71,318726172382.0,398206423909.425,496717151820.442,627991717795.738,759249479344.387,956679483956.752,868426150790.712,1025517597337.45,1182591832186.5,1297362819141.69,1421498471964.17,1498314647966.99,1319824386706.79,1212331923187.34,1266378114995.4,1332425550522.63,1399441249557.88,1303276093315.24,GDP (current US$)
1691900000.0,1865100000.0,2094400000.0,2333600000.0,2570500000.0,2881500000.0,3170500000.0,3532700000.0,3941700000.0,4460700000.0,5034700000.0,5646800000.0,6328900000.0,7002400000.0,7684800000.0,8198300000.0,8968600000.0,9910900000.0,11165000000.0,12750000000.0,14436100000.0,15955700000.0,16764200000.0,17276600000.0,19162600000.0,20289200000.0,22009300000.0,24025800000.0,26385800000.0,28161200000.0,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639300000.0,96385600000.0,98381300000.0,100351700000.0,101564800000.0,102450000000.0,102445800000.0,103375500000.0,104336700000.0,103445500000.0,100925000000.0,104914600000.0,103138300000.0,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,65334841.0604347,91679279.03225805,175573556.296138,63101272.3699183,131738200.0,54231467.6697581,61950985.43903521,21839098.8927071,66568900.60240956,27030374.0272781,85666415.03103496,27101076.2751521,39694019.505761355,119121953.83515725,96927201.4848422,141666121.8220991,70972486.3621289,61135670.193118,68317574.2713985,75102596.8085998,124021393.690412,47271463.3298575,6.98855997075241,GDP (current US$)
3193200404.37297,3417516639.37596,3668222357.65702,3905734459.72693,4235608177.67102,4687464054.83455,5135387845.97108,5740241165.63433,6354262628.33537,6969025825.62868,8108235704.32357,9201604240.28269,11239117865.0852,15090564186.4268,17512391475.9274,19347607843.1373,20332831564.9867,21439523310.6338,23487614051.0949,26622819672.1311,32896519823.7885,31977276872.9642,30527754793.1382,27239650741.9472,25217969049.5755,27115807742.0873,38745901353.7059,48182925857.4071,56347250696.3788,60594092182.3275,78713860216.5659,89233599278.4792,107592098307.098,95009751901.2592,99688641304.3478,118122007430.012,122630089680.27,117016535162.95,123946327916.296,127427343916.471,118310710337.203,121498889485.459,134156091661.961,164862142212.19,189034502110.752,197180330804.626,208581694893.991,240190803449.22,262344779551.78,243701635176.438,237880908317.652,244797226567.109,216236608773.976,226369502104.236,229596170846.995,199313894327.486,206286022781.894,220811110492.149,242194788533.537,239510770948.274,231255587276.741,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,443587301.587302,465888888.888889,492674603.174603,517650793.650794,556293650.793651,594611111.111111,664571428.571429,769039682.539683,995531746.031746,1333475396.8254,1511420634.92063,1698960317.46032,2092158730.15873,2559857142.85714,3416777777.77778,4448087301.5873,5624515873.01587,5419411764.70588,5673248726.18009,4502462807.0602,3282449235.87261,3723993942.72004,3971044723.80154,4255683528.33968,4757732199.96678,5812114523.02702,6984367762.90371,7157424031.06045,7249533620.30614,7870982004.8195,9062131475.02318,9788391780.52421,9965225678.05093,9260481572.42462,8837070235.51892,8855705139.55857,8495806432.18467,7196260656.84556,7691367471.17992,9624440836.29309,10737500188.1123,13429430050.261,17856270473.153,24616537618.2325,22355601273.3545,27237782849.6908,33756238766.5,33296438306.4747,38651334287.6732,40377987208.689,36211372702.8085,36089550659.0914,38997129473.5558,40225448340.6322,37906944074.6128,35304238230.1132,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4603100000.0,5125700000.0,5348300000.0,5815700000.0,7310400000.0,8085700000.0,9681500000.0,11186100000.0,12208400000.0,13515500000.0,13989700000.0,13972400000.0,15405400000.0,16128000000.0,16276600000.0,17133500000.0,15561300000.0,GDP (current US$)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,1137259299.54678,1140381139.64387,1189782665.01147,1379853168.00751,1690559859.06817,1962197369.31565,2021548448.21523,1973921703.11529,1877389501.48737,1978084000.57961,1873088828.41409,2042954223.60838,1985438460.27355,2031694929.01117,2100010347.02626,2351147698.57837,2500506841.4018,2742975755.64045,2907993080.70258,3426022226.81851,3716833602.51789,3978702294.71836,3985636424.31259,3413029052.47828,3754359598.32958,3444921946.76913,3395627454.74412,3564053859.65798,4178053060.69634,4818328883.27559,5329582188.2024,5613654035.00735,6192507684.069,6609313685.01855,5916221183.87631,6566824402.18097,7713434654.21094,8187035163.22642,8498098714.23933,9226348805.80855,9019943659.00476,9453367093.78928,10213198744.5181,10648756157.9936,10637424277.5219,9170736596.47727,GDP (current US$)
1046332223873.93,1106297047932.93,1194518726498.29,1286713396893.12,1403824814571.82,1525224565725.33,1672966281754.22,1795895375018.83,1947967064072.05,2141876405338.08,2338904873088.65,2593220311847.22,3008225161321.95,3631999239239.83,4056157566762.02,4544828267736.27,4931701506582.47,5575613161952.61,6699543007604.23,7702798684686.73,8529692427301.2,8626038602052.94,8588187250289.12,8912666875066.77,9314263461784.76,9807882089555.51,11984015066026.2,13894911665053.7,15652599177129.8,16347923949949.6,18350033992484.6,19375760152113.2,20806448564406.2,20946888231803.8,22431285438898.2,24875341718315.3,24999232594060.0,24520554968206.9,24639497506377.3,25862526638965.8,26294186756224.7,26053316129150.4,27167091609749.0,30472518993901.8,33857505694163.8,35644199269793.4,37518685252839.4,40939860510089.0,43279118157071.1,40787055338218.2,42550729295926.4,45685931119833.1,45641024931446.8,46101860324218.2,47060942290187.0,44558051121128.2,45551709733193.2,47483868055092.8,50345397908613.2,50795259523739.9,49308104492761.5,GDP (current US$)
